,Company UUID,Company,Domain,Location,Tagline,Investors
4067,4c33d5b0-5c3e-4d30-8c91-9847fb568d94,travertine,,"Boulder, CO",Carbon dioxide removal and industrial chemical production startup,"['grantham environmental trust', ' clean energy ventures']"
4068,bd4f6ff9-e98c-41ea-a9ca-bdc4c30113ea,travertine technologies,,"Boulder, CO",Electrochemical platform for sustainable fertilizer,"[' bidra innovation ventures', ' clean energy ventures', 'holcim maqer ventures', ' grantham foundation']"
4069,7caf539e-86a0-462e-b0f4-9b16088cc2b3,trawa,,"Berlin, Germany",Energy purchasing and management platform for SMBs,"[' aenu', ' tinyvc', 'balderton capital', ' speedinvest', ' magnetic']"
4070,b7438a17-733b-442a-99c1-c25577ad1a6c,trax,,Singapore,Provider of computer vision and analytics solutions,['hopu investments']
4071,a440e077-3c70-42a3-97ed-700bfb09a214,trayd,,"New York City, NY",Construction payroll and compliance solutions provider,"[' y combinator', 'suffolk technologies', ' bloomberg beta']"
4072,dcd6d7ae-2c88-4db1-9773-a996d7f7b3bf,treatech,,"Lausanne, Switzerland",Provider of hydrothermal gasification technology to convert waste streams into products,"[' sipchem', ' montrose', 'cma cgm', ' european innovation council', ' holdigaz', ' engie new ventures']"
4073,883fc87f-6269-4a66-8004-74580c91d509,trebellar,,"San Francisco, CA",Smart building data platform,"[' jetstream', 'haystack', ' altcapital', ' kfund']"
4074,d0a8aace-379f-4b02-8f7b-6c125a7a5265,tree energy solutions,,"Brussels, Belgium",Green hydrogen producer,"[' azimut holding', 'atlasinvest', ' hsbc', ' e.on', ' fortescue']"
4075,51e2af03-0d6d-45ee-8fd3-7b0716a60d08,tree.ly,https://tree.ly/,"Dornbirn, Austria",Forest-protection projects across Europe,['portfolion capital partners']
4076,716e759b-8138-43ae-82c2-bc3c2e74da02,treecard,https://treecard.org/,UK,Credit card startup that plants trees,"[' episode 1', 'eqt ventures', ' seedcamp']"
4077,9f7d1df7-b531-41eb-a3b4-bfa107f56f10,treedots,,Singapore,B2B marketplace for reducing food waste,"[' angel investors', ' seeds capital', ' east ventures', 'amasia', ' active fund']"
4078,d32c1f54-b968-46ec-bbba-45e51d74f36a,treefera,https://treefera.com/,"London, UK",Forest monitoring and data platform,['concept ventures']
4079,808147e5-32f1-4d3d-b26c-a0258e424be1,treehouse,https://www.treehouse.com/,"San Francisco, CA",Residential EV charging installation platform,"[' trucks venture capital', ' eaton electrical', ' acrew capital', 'flourish ventures', ' holman', ' carmax', 'montage ventures']"
4080,88d69e89-98c6-40a9-8828-7706fc2140a1,treesplease games,https://www.treespleasegames.com/,"London, UK",Gaming platform for planting trees,"[' other angel investors', 'lakestar', ' david helgason']"
4081,d93083f1-d3f6-4306-a40d-b97e61f96d5f,treeswift,,"Philadelphia, Pa.",Data-based forest monitoring system,"[' convective capital', 'pathbreaker ventures', ' susa ventures', ' contour venture partners', ' switch ventures', ' yes vc', ' awesome people ventures', ' crosslink capital', ' anorak ventures', ' tenoneten ventures', ' boom capital ventures', ' draft ventures', ' dorm room fund', ' s7 ventures']"
4082,1a1b6d80-2377-4396-965a-a1c6d720f648,treet,,"San Francisco, CA",Retail resale platform,"[' bam ventures', ' bbg ventures', ' interlace ventures', 'bling capital', ' v1.vc']"
4083,2e600721-c17f-45b2-a1a6-d470eef4458c,treetoscope,https://www.treetoscope.com/,"Tel Aviv, Israel",Precision irrigation platform,"['champel capital', ' agrovision', ' glenrock fund', ' seedil', ' yym-ventures']"
4084,c26aaedd-5840-40be-9899-bca5233b018a,trellis data,,"Canberra, Australia",Machine learning platform,"[' main sequence ventures', 'ultratech capital partners']"
4085,677bd8ee-7cb4-4fd4-b997-52381be99d15,tribaldata,https://tribaldata.com/,Spain,Platform to help media and advertisers get to net zero,"[' chamberi ventures', 'garbi capital']"
4086,31661eed-524e-4ca1-a7d3-4e322889b407,trio mobil,https://www.triomobil.com/,"Marietta, GA",IoT-powered safety and efficiency systems,['newspring growth']
4087,e456c98c-8ed2-42e9-b17e-9241446ad4d2,triplew,https://triplew.com/,Israel,Startup producing biodegradable plastic from food waste,[]
4088,05920a9d-5b67-4310-a7be-7a80d4f276a5,triton anchor,https://tritonanchor.com/,"Chelmsford, MA",Anchors for offshore wind farms,['mwnw consulting group']
4089,64ea923e-778e-4464-9ee1-3576f6bf939e,triumvirate environmental,,"Somerville, MA",Sustainable environmental solutions provider,['berkshire partners']
4090,325ee1e8-89d3-41cd-8ac0-6cbadfdd0cb9,troes,,"Markham, Canada",Modular battery energy storage systems provider,['mobility innovation fund']
4091,a0a383fd-5ebd-4bc3-a3ce-2c2f762c505c,trojan energy,https://trojan.energy/,"Stonehaven, UK",On-street EV charging provider,"[' alba equity', ' scottish enterprise', ' social investment scotland', 'bgf', ' equity gap']"
4092,4d4b1a58-94cd-42a1-bf3b-1c957da73c69,tropic bioscience,https://tropicbioscience.com/,UK,Ag-tech company focused on tropical crops,"[' sumitomo corporation europe', ' agronomics', 'temasek', ' genoa ventures']"
4093,a042ec2d-4e1d-4437-83ce-1c427136fa9f,trucklabs,https://trucklabs.com/,"Phoenix, AZ",Trucking decarbonization solutions provider,"[' calibrate ventures', 'blue bear capital']"
4094,97ac2068-c739-4f26-a0c6-5d5e85b08423,trucks venture capital,,San Francisco,Invest in pre-and seed deals focused on transportation,[]
4095,593e715b-8351-4b6e-97c8-9cb87d7c8876,true anomaly,https://trueanomaly.com/,"Centennial, Colo.","Developer of space security, sustainability, and accessibility technology","['riot ventures', ' acme capital', ' eclipse', ' menlo ventures']"
4096,f2087e5e-a392-43f9-b201-c77d93d27b2b,truefort,https://www.truefort.com/,"Weehawken, NJ",Cybersecurity company,['shasta ventures']
4097,af843c1f-f6c1-4888-ab37-df173da07986,trustrace,https://trustrace.com/,"Stockholm, Sweden",Sustainable supply chain traceability platform,"[' industrifonden', 'circularity capital', ' fairpoint capital']"
4098,6da65201-aa0a-400f-aa4f-88757f6e4b4b,ts conductor,https://www.tsconductor.com/,"Huntington Beach, CA",High-capacity power transmission lines production,['wellington management']
4099,ba521c33-e08a-479a-b9c6-32deffb652dc,tset,https://www.tset.com/,"Vienna, Austria",Cost and carbon management software platform,"[' carbon removal partners', 'brose ventures', ' ingenics holding']"
4100,5a75821e-cfb8-4608-8e57-6dabafb521be,tsubame bhb,,"Kanagawa, Japan",Lower-carbon ammonia production plants,"['heraeus', ' yokogawa electric corporation', ' energy & environment investment']"
4101,72944afa-3126-43c5-bdb8-ab74d98e1e27,tsun,,"SuZhou, China",Solar panel manufacturer,['idg capital']
4102,743c6afb-84d6-4b16-921c-94668817c3ab,tumeke,,"San Mateo, Calif.",Automatically assess workplace safety risks through pictures,['intel capital']
4103,38327e67-2f78-4764-9331-6ec50cf4ed5b,tupu,,"Berlin, Germany",Urban mushroom farming developer,"[' foodhack', ' it-farm', 'foodlabs', ' clear current capital', ' coast cap']"
4104,30c8e35c-ec8c-4bb9-9b4e-9fcc53637f83,turing,,"Boston, MA",AI-powered water management platforms,['safar partners']
4105,cc29df46-c666-402d-b8d0-e0f34b8ecba3,turingdream,,"Madrid, Spain",Multi-agent-based applications creation and management platform,"[' hwk', ' next tier ventures', 'adara ventures']"
4106,1d6c0572-6293-45de-b1e9-f83183fd9bc0,turn2x,https://turn2x.com/,"Munich, Germany",RNG from methanation producer,"[' first momentum ventures', ' verve ventures', 'lea partners']"
4107,a0e6badf-5926-4d8a-ad94-48d346dc4821,turnkey group,,Singapore,Platform providing ESG software and analytics,['maven capital partners']
4108,769403f3-0ca1-4b0e-8afb-3a0fd692e8d2,turno,,"Bangalore, India",EV dealership and financing business,"[' b capital', 'quona capital', ' stellaris venture partners']"
4109,32cca580-5412-41d8-98f4-a54d77359c6b,turnover labs,,"New York City, NY",Decarbonization technology developer for the chemical manufacturing industry,"[' gc ventures', 'pace ventures']"
4110,1eb7ff8b-18d3-47d2-9c9a-b9aa7a88d545,turntide technologies,,"Sunnyvale, CA",Maker of an electric motor,['amazon climate pledge fund']
4111,e9d4c024-eaf1-4f08-a514-51cdd471021f,turtletree,https://turtletree.com/,Singapore,Biotech startup using cell-based technology in milk production,['verso capital']
4112,7963560d-77c2-470e-882d-9ca261bd8129,turtletree labs,,Singapore,Food tech firm producing cell-based milk,"['green monday ventures', ' kbw ventures']"
4113,d1fb2326-f800-48c2-8beb-890d2c958556,tusimple,,"San Diego, CA",Self-driving truck startup,"[' cdh investments', 'sina', ' ups', ' nvidia', ' composite capital', ' lavender capital']"
4114,73538c06-5b4e-4e37-8c11-74d03dd3fd0b,tvarit,https://www.tvarit.com/,"Frankfurt am Main, Germany",Zero-waste metal manufacturer,"[' matterwave ventures', ' futury capital', ' momenta', '4impact']"
4115,ba193ead-8941-4b39-a04f-ead1eb6a7584,twaice,https://www.twaice.com/,"Munich, Germany",Maker of battery analytics software,"['coatue', 'creandum', 'energize ventures']"
4116,66fcb205-5e62-4073-a3dd-57ef51d82f9c,twelve,https://www.twelve.co/,"Berkeley, CA",e-SAFs and CO2 to products developer,"[' alaska star ventures', ' pulse fund', 'tpg rise climate', ' capricorn investment group', ' carbon direct capital']"
4117,e15f63e1-0afd-443b-9639-68b975695034,twelve labs,,"San Francisco, CA",Video search and understanding platform,"[' index ventures', 'radical ventures']"
4118,911db73b-2e94-4f20-816c-153a45ea5786,two fifty seven,,"San Francisco, CA",Residential energy data platform provider,['f2 venture capital']
4119,86e2a133-050c-4013-90ca-6358a597bf13,two point o capital,,India,Finance residential solar and energy efficiency upgrades,['omnivore']
4120,c3df268e-e586-4c20-ba6a-7afca4ec67a2,txnm energy,https://www.x-energy.com/,"Albuquerque, NM",Electric utility service,['blackstone group']
4121,499357f4-aa8e-4f7f-aa4e-a095024afe03,tyba,,"San Francisco, CA",Optimizes battery storage for renewable energy,"['energize capital', ' powerhouse', ' virta ventures', ' lorimer ventures', ' pear vc', ' borusan ventures', ' mobilize climate capital', ' wireframe ventures']"
4122,265efad0-4c57-4cd1-8bb2-9ea818e0b639,tynt technologies,https://www.tynt.com/,"Boulder, CO",Developer of smart windows,"['starlight ventures', ' prime impact fund', ' kompas ventures']"
4123,841048ab-ba2b-4764-82fc-da3e87047abd,type one energy,https://www.typeoneenergy.com/,"Oak Ridge, TN",Developer of fusion technology designed to produce power with zero emissions,"['breakthrough energy ventures', ' foxglove ventures', 'breakthrough', ' foxglove', ' centaurus capital', 'enlight renewable energy', ' gd1']"
4124,861d17fc-6b47-4e27-92b6-6e2e6c11d067,ubco,https://www.ubco.com/,New Zealand,Electric utility bike startup,"[' nuance capital', ' tpk holdings', 'seven peak ventures']"
4125,b2c4238c-680e-4f68-a94d-4cbcdcdf5c22,ubicquia,https://ubicquia.com/,"Fort Lauderdale, FL","Smart city, small cell, and smart grid startup",['fuel vc']
4126,f1f7a706-929f-43c5-be8a-f55a3279dd6a,ubiqd,https://ubiqd.com/,"Los Alamos, NM",Scales cadmium-free quantum dot technology for agriculture and solar applications,['phoenix venture partners']
4127,134db5fc-8ff0-4f35-88be-bcdb0da6c9d8,ubiquitous energy,https://ubiquitous.energy/,"Redwood City, CA",Maker of transparent solar energy technology,['eneos holdings']
4128,32d346e6-886f-4daf-98da-a2146694e75b,ubitricity,https://www.witricity.com/,UK,Owner of the U.K.’s largest public electric vehicle charging network,"['future shape', 'siemens', ' other private investors', 'royal dutch shell']"
4129,c49fd393-538f-4153-85eb-ec9911161a4c,ubq materials,https://ubqmaterials.com/,Israel,Developer of climate-positive thermoplastics,"[' battery ventures', 'tpg rise', ' m&g’s catalyst strategy']"
4130,e0512662-69e4-4514-9fd7-98b170b7c27e,ucaneo,https://ucaneo.com/,"Berlin, Germany",,"['smart energy innovationsfonds', ' ibb ventures']"
4131,b25a0587-81d4-4e07-ad1d-3e3bf61e399b,ufodrive,https://ufodrive.com/,Ireland,Electric-car rental company,"[' certares', ' knighthead capital', 'hertz', ' others']"
4132,78c9c520-1a60-467b-b744-8dee976588fb,uiflow,,"San Francisco, CA",Platform for development teams,['addition']
4133,80b1c64d-e87c-48e1-8b5d-8993e3fcde4e,ulemco,https://ulemco.com/,"Liverpool, U.K.",Converting commercial vehicles to hydrogen,"[' northern powerhouse investment fund', 'mercia ventures']"
4134,e001303a-6ba3-441a-a613-2c1299a060bf,ultihash,,"San Francisco, CA",Provider of data storage solutions designed to make data storage more sustainable,['inventure']
4135,eac3f9e6-965e-46f5-8668-d2dfa039c7f3,ultraviolette,https://ultraviolette.com/,India,Electric motorcycle company,"[' exor n.v.', 'qualcomm ventures', 'exor capital']"
4136,cddfc7d4-efef-4f7f-a571-d26e804d2a75,ultraviolette automotive,https://www.ultraviolette.com/,"Bangalore Urban, India",Electric motorcycles developer,"[' lingotto', ' mudhal partners', 'zoho', ' ojas consultancy']"
4137,919b230c-16af-4e9c-8055-fe4473551edf,ulysses ecosystem engineering,,"Cork, Ireland",Oceanic carbon removal service provider,"[' regen ventures', ' eoghan mccabe', ' intercom', 'lowercarbon capital', ' ciaran lee']"
4138,f6c0606e-106d-4a15-a0cb-1ef4e81b4512,umagrauemeio,,"umagrauemeio, Brazil",Software and data solutions to mitigate forest fires,"['indicator capital', ' baraúna investimentos']"
4139,64c9d43c-fd9f-4aef-b8ac-e59cd53c5b57,umami bioworks,,"Singapore, Singapore",Lab-cultured seafood platform,['maruha nichiro']
4140,a242214b-07e8-4a9f-8cfc-1a5d5252fb23,umaro foods,https://umarofoods.com/,"San Francisco, CA",Seaweed-based bacon,"['alexandria ventures investments', ' ponderosa ventures', ' climate capital bio']"
4141,86c8f745-9042-4ba4-a1a9-71370a675821,umincorp,https://umincorp.com/,Netherlands,Sustainable plastic recycling company,"['nationaal groenfonds', ' energietransitiefonds rotterdam', 'invest-nl']"
4142,2ea4da0a-4aca-4888-9c28-ba2562abb466,umob,,"Rotterdam, Netherlands",Sustainable urban transport booking app,[]
4143,b8be13c4-dd02-419e-a037-8a2f1480fec1,unagi,https://unagiscooters.com/,"Oakland, CA",Maker of portable electric scooters,['menlo ventures']
4144,e898927d-71ad-4f42-a894-fe8b6258f60c,unagi scooters,https://unagiscooters.com/,"Oakland, CA",Electric scooter manufacturer,"[' broadway angels', 'the ecosystem integrity fund', ' gaingels', ' menlo ventures']"
4145,c91b90e2-34fe-4ed2-8109-6d46a9cc7668,uncaged innovations,https://uncagedinnovations.com/,New York,Sustainable leather alternatives,"[' fall line capital', 'green circle foodtech ventures']"
4146,aa1de74d-1d3e-4971-bcc3-efa4d166dd69,understory,,"Madison, WI",Climate risk analytics and insurance platform,"['prelude ventures', ' true ventures']"
4147,7d0388e7-9f0e-4a25-b8a4-527ea877ed2b,undo,,"London, UK",Enhanced rock weathering carbon removal company,"[' aenu', 'lowercarbon capital']"
4148,b8c6e25b-0c42-4acc-ae3c-d9cdbaa7cd83,unearth technologies,,"Seattle, WA",SaaS startup for the construction sector,"['vulcan capital', ' madrona venture group']"
4149,c8a6fec5-9bfc-4452-9fb0-488688ca69bd,unibloom world,,"London, U.K.",Software that integrates climate data into business,"[' regenerate ventures', 'zinc vc']"
4150,42f7c29e-f260-4bd8-b7d8-fc6e57f86003,unigrid,,"San Diego, CA",Make sodium-ion batteries,"[' ritz venture capital', 'transition vc']"
4151,359f51e9-a3ce-4c1b-ba44-b02dc02510a8,unigrid battery,,"San Diego, CA",Sodium-ion battery maker,"[' ritz venture capital', ' transition venture capital', 'foothill ventures', ' union square ventures']"
4152,4e71b12d-e6ea-4289-8826-66cac2b29b5c,union square ventures,,,Climate-tech focused venture fund,[]
4153,c523b793-57ff-48bd-a68d-1a66ac83f5d4,unisieve,https://unisieve.com/,"Zurich, Switzerland",Developer of molecular membrane solutions reducing energy usage,"[' wingman ventures', ' eit climate-kic initiative', ' ciech ventures', 'wingman ventures', 'amadeus apex technology fund', ' eu green deal grant', ' zürcher kantonal bank']"
4154,7d7333e3-f2fa-4ebc-a0ad-2dfb378731d4,unit21,https://unit21.ai/,"San Francisco, CA",Fraud monitoring platform,['tiger global management']
4155,0cda5ced-c8bd-421c-b92e-fd2d988d05e1,uniti,https://uniti.earth/,"Stockholm, Sweden",EV company,['arc group']
4156,bb0c5461-239c-41aa-a246-fa68b7d4bbed,unito,,"Montréal, Canada",Workflow management company,"[' bessemer venture partners', 'cdpq', ' rainfall ventures']"
4157,ae75a55a-6104-4f17-8d1e-9476760fde15,universal fuel technologies,,"Los Altos, CA",SAF & renewable chemicals producer,"[' claire technologies', 'alchemist accelerator', ' world star aviation', ' to vc']"
4158,420183e8-5c60-441e-bb6b-29636009985e,universal hydrogen,,"Los Angeles, CA",Carbon-free flight startup,"[' global founders capital', ' airbus ventures', ' future shape', ' sojitz corporation', ' toyota ai ventures', ' coatue', ' plug power', ' fortescue future industries', ' jetblue technology ventures', 'playground global']"
