Unnamed: 0,id,name,tagline,domain,Location,Investors,Employees (Current),Employees: Growth YoY (%),Investment Stage,Last Funding Amount (USD),LinkedIn Profile (Founders/CEOs),In Energize Affinity,Affinty ID
85,2dd24b37-bd35-4ad9-9b2e-64de6572e2d7,Advex AI (PearX S23),Improving AI Vision models for manufacturing,advex.ai,"San Francisco, California","['Construct Capital', 'Emerson Collective', 'angel investors', 'Pear VC']",7.0,75.0,Seed,3500000.0,"['Qasim Wani (Co-Founder, Chief Product Officer): https://linkedin.com/in/qasimwani', 'Asriel H. (Co-Founder & CTO): https://linkedin.com/in/asrlhan']",True,293412607
86,ff8faa2c-a731-4407-9f91-ef090dd8c5f6,aea-bridges impact corp.,ESG-focused SPAC,,,[],,,,,,False,Not in Affinity
87,a602cf0f-ed05-477b-b456-df943cd117cf,aedifion,Energy usage management and monitoring company,aedifion.com,"Cologne, Germany","['VC World Fund', 'LARTIS', 'MOMENI Ventures', 'Family Office Hopp', 'Eurazeo', 'Bauwens Capital', 'World Fund', 'MOMENI Venture', 'Hopp family office', 'BitStone Capital', 'Bauwens', 'Beyond Build', 'Drees & Sommer', 'Phoenix Contact Innovation Ventures']",70.0,18.64,Series B,17000000.0,"['Felix Dorner (CFO & Co-Founder): https://linkedin.com/in/felix-dorner-7066b996', 'Jan Henrik Ziegeldorf (CTO & Co-Founder): https://linkedin.com/in/jhziegeldorf', 'Johannes Fütterer (CEO & Founder): https://linkedin.com/in/jfuetterer', 'Erik Brümmendorf (Head of Engineering & Co-Founder @ aedifion ): https://linkedin.com/in/erik-br%C3%BCmmendorf-117149155']",True,221179252
88,c05e10c2-7e0a-46ff-adde-25a5bf9b1800,Aegir Insights,Offshore wind software business,aegirinsights.com,"Copenhagen, Denmark","['Climentum Capital', 'Seaya Andromeda']",36.0,-5.26,Series A,8500000.0,"['Rikke Winther Nørgaard (CCO & Co-founder): https://linkedin.com/in/rikkenoergaad', 'Scott Urquhart (CEO, Founder): https://linkedin.com/in/scott-a-urquhart']",True,280531479
89,d1e2134c-cd7c-42d6-8412-6781a3a7b809,aegis energy,Network of lower-emission and multi-fuel source refueling hubs for commercial vehicles,aegisenergy.uk,"Wakefield, U.K.","['quinbrook infrastructure partners', 'carval investors']",,,,,,False,297746112
90,d2d17339-5bd8-4f8e-893b-28a2de4abdce,AEInnova,Wireless IoT company,aeinnova.com,"Terrassa, Spain",['european innovation council (eic) fund'],25.0,-7.41,,2639250.0,,True,1788073
91,30818c5b-d5c2-416e-ad15-c1646e4587e1,Aemetis,Biofuel producer,aemetis.com,"Cupertino, CA",['the u.s. department of agriculture'],,,,,,False,78830256
92,9d3b8a3c-7989-427f-8b41-c9161b75a4a3,Aepnus Technology,Recycle and reuse battery manufacturing materials,aepnus.com,"Oakland, California","['Muus Climate Partners', 'Voyager Ventures', 'Lowercarbon Capital', 'Impact Science Ventures', 'Clean Energy Ventures', 'Gravity Climate Fund']",10.0,-16.67,Seed,8000000.0,"['Lukas Hackl, Ph.D. (Co-Founder, CEO): https://linkedin.com/in/lukashackl', 'Bilen Akuzum, Ph.D. (Co-Founder, CTO): https://linkedin.com/in/bilen-akuzum']",True,283090882
93,0c838fbe-380b-4362-9539-cda19d46400f,Aerem,Solar panel financing provider,aerem.co,India,"[' blume ventures', 'avaana capital', 'blume ventures']",,,,,,False,286456279
94,770f0155-8f1a-4987-982c-62e99b64696b,Aerleum_official,Direct air capture technology,aerleum.com,"Strasbourg, France","[' htgf', '360 capital']",,,,,,False,294001792
95,d1fc9ddd-c0e6-4678-a00f-0ca38cb3375e,aerobotics,Aerial crop intelligence startup,https://www.amprobotics.com/,South Africa,"[' sidewalk infrastructure partners', ' gv', ' closed loop partners', 'naspers', ' valor equity partners', ' sequoia capital', ' congruent ventures', 'xn']",,,,,,False,Not in Affinity
96,85ef3d64-3ca1-44f0-90a8-0bedee5e4f29,AeroFarms,Vertical farming company,aerofarms.com,"Newark, NJ",[],,,,,,False,1545517
97,84c26545-384d-4286-ade5-92d421e35033,Aerones,Robotic wind turbine maintenance systems,aerones.com,"Riga, Latvia","['S2G Investments', 'Activate Capital', 'Extantia', 'Overlap Holdings', 'Carbon Equity', 'Future Positive Capital', 'Change Ventures', 'Y Combinator', 'Lightrock', 'Blume Equity', 'Metaplanet', 'TechCrunch', 'Haniel', 'Mantas Mikuckas']",276.0,21.05,Other,62000000.0,"['Dainis Kruze (Co-Founder): https://linkedin.com/in/dainis-kruze-63b19013', 'Arturs Skroderis (CEO): https://linkedin.com/in/artursskroderis', 'Janis Putrams (CEO): https://linkedin.com/in/janis-putrams-2ab19345']",True,147493780
98,dc8233c9-4baa-4c2e-95db-977ad22c245b,Aeroseal,Developer of building seals to reduce carbon emissions,aeroseal.com,"Miamisburg, Ohio","['OGCI Climate Investments', 'Energy Impact Partners', 'Building Ventures', 'Climate Investment', 'Breakthrough Energy Ventures']",181.0,-2.16,Series B,67000000.0,,True,163301998
99,59536981-326c-4a57-bf77-231ade2f835e,AeroShield,Developing transparent insulation for energy-efficient windows,aeroshield.tech,"Cambridge, MA","['massventures', ' massachusetts clean energy center']",,,,,,False,225153181
100,6a29e623-16f6-4592-b2fa-e01baa64808f,aeroshield materials,Energy-efficient windows provider,https://aeroshield.tech/,"Boston, MA",['advanced research projects agency-energy'],,,,,,False,Not in Affinity
101,e895e700-a27d-48dd-8ef0-2b08bafeb06c,Aether Bio,Rare metals extraction company,aetherbio.com,"Menlo Park, California","['Trevor Zimmerman at Unless', 'Jay Zaveri at Natural Capital']",27.0,-25.0,Series A,49000000.0,"['Hannah Meyers (Cofounder): https://linkedin.com/in/hannah-meyers', 'Chase Armer (Cofounder): https://linkedin.com/in/chasearmer']",True,161837722
102,9f86f0fe-4f74-4cee-843d-283d4f8c35de,Aether,Producer of diamonds made from atmospheric carbon,aetherdiamonds.com,"New York, New York","['TRIREC', 'Helena', 'Social Impact Capital', 'Khosla Ventures', 'SOUNDWaves']",14.0,-22.22,Series A,18000000.0,"['Daniel Wojno (Co-founder & COO): https://linkedin.com/in/danielwojno', 'Ryan Shearman (Cofounder & Chief Alchemist): https://linkedin.com/in/ryanshearman', 'Robert Lennox (Co-Founder and Chief Marketing Officer): https://linkedin.com/in/robertchagemann']",True,263776319
103,447ce3ec-66ef-42bb-b9e5-406c8673b6a1,Aether Fuels,Sustainable aviation fuel developer,aetherfuels.com,"Chicago, Illinois","['TechEnergy Ventures', 'Xora Innovation', 'Foothill Ventures', 'Doral Energy Tech Ventures', 'JetBlue Ventures', 'AP Ventures', 'CDP Venture Capital', 'Chevron Technology Ventures', 'Zeon Ventures', 'Doral Energy-Tech Ventures']",28.0,27.27,Series A,34000000.0,Conor Madigan (Founder and CEO): https://linkedin.com/in/conor-madigan-1841b513,True,290082831
104,69e7dc0a-f0ce-4bac-acca-f3a3c946c1ad,Aetherflux,Network of small satellites designed to collect solar energy,aetherflux.com,"San Francisco, California","['others', 'Interlagos', 'Index Ventures', 'NEA', 'Andreessen Horowitz', 'Breakthrough Energy Ventures']",10.0,,Series A,50000000.0,,True,296564490
105,0921776b-48e1-49a7-ad2f-4976a656b430,Applied EV,Modular autonomous electric vehicle maker,aevrobotics.com,Australia,,,,,,,False,291892991
106,453a406b-0163-4c94-98ab-fdb39bce8f10,Aeva,LiDAR sensing and perception technologies,aeva.com,"Mountain View, CA",['sylebra capital'],,,,,,False,291723026
107,8f4b774d-0a70-4743-8685-f96947f284c4,afresh,AI company developing food technology that prevents food waste,https://freshbus.in/,"San Francisco, CA","[' shell ventures', ' bright pixel', ' alteria capital', ' highsage ventures', 'spark capital', ' innovation endeavors', ' vmg partners', ' maersk growth', ' ischyros new york', ' insight partners', ' riverwalk holdings', 'maniv mobility']",,,,,,False,Not in Affinity
108,26415472-dadf-4b5c-b1c2-9302dc9b228a,afryen neoxy,Biorefinery for biobased acids developer,,"Saint-Avold, France","[' banque populaire auvergne rhône alpes', ' société générale', 'bnp paribas']",,,,,,False,Not in Affinity
109,84645006-cd02-417c-964f-086952fec526,AG5,B2B SaaS platform for the manufacturing industry,ag5.com,"Amsterdam, Netherlands","[' peak', 'headline']",,,,,,False,157666368
110,766f131d-7e1a-441f-b5e4-1b503d0a20b3,Mothers Against Drunk Driving,Capture carbon dioxide and turn it into carbon negative chemicals,madd.org,"Irving, Texas",U.S. Small Business Administration.,519.0,-1.7,PPP Loan,2000000.0,,True,1760186
111,355551ed-2b25-4588-bb12-dd9894eec15d,AgBiome,Developer of microbial-based products including a fungicide for disease control,agbiome.com,"Durham, NC","[' novalis lifesciences', 'blue horizon']",,,,,,False,1613971
112,c5bedb17-6c6a-49fe-a03a-39a4f4742629,Agilitas Energy,Solar and battery energy storage projects,agilitasenergy.com,"Wakefield, MA",[],,,,,,False,278508917
113,da653b95-fbe2-42cc-ab79-f6d07fa04c27,agnext technologies,AI-driven agribusiness platform,https://www.naukri.com/agnext-technologies-overview-4575943,"Chandigarh, India","[' the hashgraph group (thg)', ' saudi aramco energy ventures', 'shell ventures', ' trafigura', ' aet', 'international airlines group (iag)', 'novo holdings']",,,,,,False,Not in Affinity
114,1107fded-5039-4cf6-959b-8a06dbef7aab,Agora System,Maker of materials supply chain software,agorasystems.com,"San Francisco, CA",,,,,,,False,28297446
115,911eaa84-9423-4827-8455-8ad524566c43,Agragene,Developing eco-friendly alternatives to chemical pesticides,agragene.com,"San Diego, Calif.",['ospraie ag science'],,,,,,False,255152447
116,ec0b3d10-081b-4a6c-9b5c-6443d5858c80,Agreena,Platform where farmers can earn carbon credits,agreena.com,"Copenhagen, Denmark","['HV Capital', 'AENU', 'Kinnevik', 'Gullspång Re:food', 'Anthemis', 'Vaekstfonden', 'Giant Ventures', 'Denmark’s Export and Investment fund', 'farmer angel investors']",237.0,19.0,Series B,46000000.0,"['Ida Boesen (Co-Founder): https://linkedin.com/in/ida-boesen-88533230', 'Simon Haldrup (CEO): https://linkedin.com/in/simonhaldrup', 'Julie Koch Fahler (Head of Operations & Co-Founder): https://linkedin.com/in/juliekfahler']",True,283163312
117,1daf445e-42a9-4459-9cc0-c7a9a4dbe257,agricarbon,Soil carbon measurement technology developer,https://www.agricarbon.com/,"Dundee, United Kingdom","[' shell ventures', 'barclays']",,,,,,False,Not in Affinity
118,8f324139-3fec-48f2-9748-8bf486580d93,Agriconomie,Ag marketplace including regenerative inputs for farmers,agriconomie.com,"Coole, France","['Treïs Group', 'Temasek', 'Eurazeo', 'Aliment Capital (formerly Pontifax AgTech)']",136.0,1.49,Series B,60000000.0,"['Paolin Pascot (Co-founder & CEO): https://linkedin.com/in/paolinpascot', 'Clément Le Fournis (Co-founder and COO): https://linkedin.com/in/cl%C3%A9ment-le-fournis-76362241']",True,1668800
119,e7909339-e5cc-4c59-831e-edfc6b6ff561,Agricycle,Ingredient upcycling startup focused on Africa,agricycleglobal.com,"Milwaukee, WI",,,,,,,False,262387787
120,ab591cd1-df94-4211-8b55-c0f7bd2595e3,AgriG8,Gamified platform for reducing methane emissions,agrig8.com,Singapore,"['better bite ventures', ' the trendlines group']",,,,,,False,285418110
121,d25e35fe-4f26-4b18-8e7a-7672bdf86044,Agriloops,Aquaponics farm developer,agriloops.com,"Paris, France","['spv aqua invest', ' good only ventures', ' breizh up', ' sustainable ocean alliance (soa)', ' transitions first', ' bnp paribas développement']",,,,,,False,156979793
122,1b75e1a7-aec5-4101-800b-cce253064262,AgriTask,Precision agriculture startup,agritask.com,Israel,"[' bridges israel', ' insuresilience investment fund', 'insuresilience investment fund', ' barn investimentos', 'liechtenstein group', ' smart agro fund']",,,,,,False,1690782
123,0e70b209-14b0-4eb8-b161-852b7e274195,agritech innovations,Sustainable agricultural technologies,,"San Diego, CA","['agriinvest', 'international finance corporation', ' agra ventures', ' green innovation lab']",,,,,,False,Not in Affinity
124,8de8abd5-5da6-49d0-9401-7fe4a46ae372,AgriWebb,Beef cattle management platform,agriwebb.com,"Surry Hills, Australia","[' germin8 ventures', 'iselect fund', 'germin8 ventures']",,,,,,False,1656862
125,65c452e3-7d4b-48dc-bb38-6d37186fe4e5,Agrizy,Agribusiness digital marketplace,agrizy.in,"Bengaluru, India","[' ankur capital', 'accion venture lab', ' omnivore', ' capria ventures', ' thai wah ventures']",,,,,,False,285625071
126,3f7c137d-871b-4c67-b1cc-d39bfec56985,Agrobiomics,Make biostimulants that make plants more resilient to stressors like drought and salinity,agrobiomics.com,"Copenhagen, Denmark",['noon ventures'],,,,,,False,293992571
127,7cad45e1-04e4-4b84-a7a9-33543200715d,agrolend,Farm credit provider,https://agfundernews.com/agrolend-raises-1-6m-seed-funding-from-30-investors,"São Paulo, Brazil","[' lightrock', 'creation investments', ' provence capital', ' barn invest', ' syngenta group']",,,,,,False,Not in Affinity
128,1c626b92-62b6-42ea-8adc-8d21681f5adb,Agrology,Regenerative and predictive agriculture platform,agrology.ag,"Alexandria, Virginia",Active Impact Investments,15.0,7.14,Seed,,"['Adam Koeppel (CEO): https://linkedin.com/in/adamkoeppel', 'Tyler Locke (CTO & Cofounder): https://linkedin.com/in/tylerlocke']",True,262819303
129,bd2cc72e-a73b-4d9b-a713-1e2b37e9e512,Agros,Solar irrigation provider,agrosglobal.com,Singapore,"[' silverstrand capital', ' global innovation fund', 'gaia impact fund', ' schneider electric energy access asia', ' wavemaker impact']",,,,,,False,287558143
130,89e4af6e-f6b6-4334-9a8a-e53d28ee53c8,AgroSpheres,Bio-based crop protection platform,agrospheres.com,"Charlottesville, VA","['ospraie ag science', ' kdx', ' keiki capital', ' cavallo ventures', ' bidra innovation ventures', ' fmc ventures', ' thin line capital', 'zebra impact ventures', ' lewis & clark agrifood', 'active impact investments', 'zebra impact']",,,,,,False,128863591
131,93920d0c-9ff6-4bf3-ac3b-eaff21989115,AgroUrbana,Vertical farming business,agrourbana.ag,Chile,['alb'],,,,,,False,224002751
132,474a2309-517b-4a9d-b956-23ca01fe4a0d,Agteria Biotech,Biotech additive focused on reducing livestock methane emissions,agteria.com,"Stolkhom, Sweden",['norrsken launcher'],,,,,,False,295897654
133,1621f7bc-ce84-4955-a56a-ed4b372b9406,Agteria Biotech,Methane-reducing feed additive service provider,agteria.com,"Stockholm, Sweden","[' mudcake (prev. trellis road)', 'norrsken launcher', ' norrsken launcher', ' industrifonden', 'agrizeronz']",,,,,,False,295897654
134,7b5ccc91-406d-4099-9083-052bf87c6147,Agtonomy,Software and services provider for autonomous agriculture,agtonomy.com,"San Francisco, California","[' doosan bobcat north america', ' toyota ventures', 'grit ventures', 'autotech ventures', ' gv', ' village global', ' rethink food', 'momenta', ' allison ventures', ' black forest ventures']",,,,,,False,283455194
135,944b6316-b445-4897-926b-31fd56f8edb0,Agurotech,Hardware and software for precise agricultural data,agurotech.com,Amsterdam,"['navus ventures', ' rom inwest']",,,,,,False,285118245
136,de35313d-293a-480c-8410-40056b7e45c0,AgZen,Efficient crop spraying equipment and software,agzen.com,"Somerville, MA","[' global founders capital', ' regen ventures', 'nea', 'dcvc', ' agfunder']",,,,,,False,284394072
137,37882778-81b2-4c72-84f9-12e15b5aa6c4,aichi automobile co.,Chinese electric vehicle startup,,China,[],,,,,,False,Not in Affinity
138,cd0e3644-29df-4cc1-891f-21a54ca673b0,www.aicrete.com,Concrete decarbonization software platform,aicrete.com,"San Francisco, California","['Cortical Ventures', 'CLEAR Ventures', ""one of the world's leading manufacturers of concrete and building materials"", 'VoLo Earth Ventures']",12.0,0.0,Seed,4000000.0,Parham Aghdasi (Founder and CEO at AICrete Corp.): https://linkedin.com/in/parham-aghdasi-3727732b,True,278410240
139,a475685e-bc3a-4824-8585-aea7e9297070,AiDash,Infrastructure resilience software,aidash.com,"Palo Alto, California","['SE Ventures', 'Sabanci Ventures', 'Marubeni Corporation', 'Lightsmith Group', 'Duke Energy', 'Schneider Electric', 'Shell Ventures', 'Edison International', 'National Grid Partners', 'Benhamou Global Ventures (BGV)', 'G2 Venture Partners', 'National Grid', 'Lightrock', 'BGV', 'Benhamou Global Ventures', 'National Grid Partners (NGP)', 'additional strategic investors', 'additional strategic partners']",354.0,-4.58,Series C,58500000.0,"['Rahul Saxena (Co-Founder and CTO): https://linkedin.com/in/saxenarahul1', 'Nitin Das (Cofounder & Chief AI Officer): https://linkedin.com/in/nitin-das-a051703']",True,223836860
140,9485ad65-d6e6-4473-8785-9f1ffd5f6d02,aifleet,Maximize trucking utilization and efficiency,aifleet.com,"Austin, Texas","['Compound', 'Volvo Group Venture Capital', 'Obvious Ventures', 'Cooley', 'Winthrop Square', 'Ibex Investors', 'Tom Williams at Heron Rock']",85.0,8.97,Series B,17000000.0,"Dániel GERGELY (Co-Founder, Senior Vice President of Engineering): https://linkedin.com/in/dgergely",True,290396595
141,c4f0e646-379c-4a03-a5f0-d0147fb12a69,Aigen,Solar-powered autonomous robots developer,aigen.io,"Kirkland, WA","[' incite', 'regen ventures', ' cleveland ave', ' susquehanna private equity investments', ' new enterprise associates']",,,,,,False,291727648
142,70bd8e4e-0183-4cbb-9c9a-e1e9fa6394f6,Aikido Technologies,Manufacture floating wind turbines,aikidotechnologies.com,"San Francisco, California","['others', 'Propeller Ventures', 'Cisco Foundation', 'Sabanci Climate Ventures', 'Azolla Ventures', 'Anthropocene Ventures']",9.0,28.57,Seed,4000000.0,"['Bingbin Yu (Co-Founder and Chief Engineer): https://linkedin.com/in/bingbin-yu-53679812', 'Sam Kanner (Co-Founder and CEO): https://linkedin.com/in/sam-kanner', 'James Reeves (Chief Engineer, Co-founder): https://linkedin.com/in/james-reeves-6997b324']",True,287770819
143,603307a9-1ff6-46ae-962d-92306872a203,Ailytics,Heavy industry monitoring business,ailytics.ai,Singapore,['tin men capital'],,,,,,False,282691189
144,47cd0e1b-3a4f-45f5-827b-6a319f60dd1c,aim intelligent machines,Autonomous vehicles for construction sites,https://aim.vision/,"Redmond, WA",['khosla ventures'],,,,,,False,Not in Affinity
145,18bc480c-6491-448b-9b63-f39662257f40,AIP Management,Solar energy and carbon solutions provider,aipmanagement.dk,"Nashville, TN",,,,,,,False,263580627
